png_name,area,circumferfence,short dia,long dia,Count,aspect,labels
reshape-n1644,95.7937422444001,69.37704787141583,10.083747863769531,11.947654724121094,6.0,0.1560060868338055,1
reshape-n1645,116.82551400071962,77.31699478586211,10.70120414098104,13.802173773447672,6.0,0.2246725540024869,1
reshape-n1646,115.66542774145542,77.88062154675427,10.006439018249512,14.558449363708496,5.0,0.3126713725986709,1
reshape-n1647,93.30870121275927,68.15426610041344,9.733065843582152,11.897789239883425,4.0,0.1819433301982481,1
reshape-n1648,110.37517806290948,75.32326620280811,10.36801815032959,13.458399136861166,3.0,0.2296247090835151,1
reshape-n1649,103.87867413866236,71.79888555606333,10.406172355016071,12.395971139272056,6.0,0.160519798077945,1
reshape-n164,66.65780658632605,58.04329596049215,8.3210608959198,10.108974933624268,2.0,0.1768640291863366,1
reshape-n1650,124.11771405856008,79.33313500160293,11.120749632517496,14.022490819295248,6.0,0.2069347895585635,1
reshape-n1651,119.67314478547016,78.18222893171583,10.906391906738282,13.884679412841797,5.0,0.2145017121064334,1
reshape-n1652,109.4244536372436,74.97942518278334,10.261449098587036,13.492805242538452,4.0,0.239487347950743,1
reshape-n1653,115.52604529405716,76.79873394531815,10.789528369903564,13.562727451324465,4.0,0.2044720791871464,1
reshape-n1654,125.16322155615332,80.29106250156892,11.11956024169922,14.32856512069702,4.0,0.2239585647248463,1
reshape-n1655,122.758764087343,79.33191166363052,11.121659596761068,14.04082202911377,3.0,0.2079053794927242,1
reshape-n1656,140.35550243553047,85.16041761828556,11.582123374938964,15.37600803375244,5.0,0.2467405486837272,1
reshape-n1657,115.58940310439672,76.74775818145623,11.081113243103028,13.291263008117676,5.0,0.1662859100496915,1
reshape-n1658,112.40236528402995,75.93069644390411,10.665653705596924,13.422126293182371,4.0,0.2053678029378675,1
reshape-n1659,108.59293287222845,74.41395622583481,10.725323677062988,12.898063898086548,4.0,0.1684547571008614,1
reshape-n165,111.90163960427007,74.83331582324388,11.18091434902615,12.612816704644096,9.0,0.1135275639969233,1
reshape-n1660,137.49067179393032,85.35753276276228,11.02215576171875,15.901586850484213,3.0,0.3068518340115773,1
reshape-n1661,136.28125385837726,83.20811165542031,12.174339771270752,14.26475715637207,2.0,0.1465441971556823,1
reshape-n1662,132.33126735966113,82.62403488491276,11.15104341506958,14.99579119682312,4.0,0.2563884580206781,1
reshape-n1664,120.42522853567002,78.01961676692562,10.706692886352538,14.00623664855957,5.0,0.2355767537703544,1
reshape-n1665,120.3343475846163,77.90499517888884,11.502406597137451,13.262388586997986,8.0,0.1327047521127501,1
reshape-n1668,137.9684859539308,81.43886283794603,11.43166700998942,14.402722358703612,3.0,0.2062842895057803,1
reshape-n166,96.0402411224621,70.15004082688435,9.903556278773715,12.347978455679756,7.0,0.1979613250605947,1
reshape-n1670,110.33496188786962,75.71066626548384,10.231033086776732,13.735321044921877,4.0,0.2551296723741834,1
reshape-n1674,154.08775344156635,88.95454632847765,12.088090896606444,16.064279079437256,2.0,0.2475173746153631,1
reshape-n1675,125.30260937781738,79.4388027816502,11.202805042266846,13.96276569366455,4.0,0.1976657570534186,1
reshape-n1677,127.70755565112896,80.93156408406324,11.385457229614255,14.28295612335205,5.0,0.2028640898084467,1
reshape-n1678,170.9530082971844,91.79342023827093,13.372149467468262,15.795831680297852,3.0,0.1534380880908379,1
reshape-n1679,155.08169403350396,88.81383017340012,12.42589269365583,15.734106472560338,7.0,0.2102574928340482,1
reshape-n167,108.76716188978428,73.01125485007609,10.367869019508362,12.786717414855955,8.0,0.1891688317548419,1
reshape-n1680,171.1471117386757,93.1308854133144,13.292757415771485,16.269917297363282,5.0,0.1829855571591798,1
reshape-n1681,117.89301578908945,77.92109523277763,10.839103857676188,13.863545099894203,6.0,0.2181578535955494,1
reshape-n1682,154.3501610312468,88.86757885035178,12.10738468170166,16.004512071609497,4.0,0.2435017932737215,1
reshape-n1683,142.3774188016505,85.92075169269108,11.558425426483154,15.631107330322266,2.0,0.2605498009689084,1
reshape-n1684,150.4122512858926,87.91984428681069,12.233023325602211,15.646902402242024,3.0,0.2181824228769166,1
reshape-n1685,109.10086523533528,74.4968741456316,10.771100680033364,12.893438339233398,3.0,0.1646060269852131,1
reshape-n1689,126.93727646380184,79.90195670173941,11.7934965133667,13.604830932617189,5.0,0.1331390612806416,1
reshape-n168,96.05507128472,69.80469943789889,10.018815252516005,12.132970386081272,9.0,0.1742487673085058,1
reshape-n1690,119.512557023019,79.14910870779056,10.46437759399414,14.542937850952148,5.0,0.2804495418159941,1
reshape-n1691,164.23568414768846,91.03018734451229,13.139144579569498,15.772916158040363,3.0,0.1669806364328057,1
reshape-n1692,118.24040025330709,77.3761920463385,11.29051113128662,13.29809856414795,2.0,0.1509680066798303,1
reshape-n1693,91.6957237531656,67.69993326273897,9.742224097251892,11.756362199783323,4.0,0.1713232433897411,1
reshape-n1694,148.61491279167117,86.64361030472024,12.60470167795817,14.925697326660156,3.0,0.1555033307928764,1
reshape-n1695,95.04222126140338,69.52861096308614,10.000722885131836,12.07469916343689,4.0,0.1717621491212975,1
reshape-n1697,79.07686639918012,63.15615729061769,8.91971488793691,11.104167739550272,12.0,0.196723689955879,1
reshape-n1698,102.8498309976016,72.42794200761357,10.265953222910564,12.709972461064655,12.0,0.1922914660626548,1
reshape-n169,82.57252966409085,64.4813259117077,9.30470187323434,11.17114612034389,7.0,0.167077238718644,1
reshape-n1700,118.524849109559,77.18467031376466,11.308469200134278,13.214448738098143,5.0,0.1442345099473426,1
reshape-n1701,89.6990777197454,66.99558255149856,9.778630603443492,11.501404242082076,11.0,0.1497881130319017,1
reshape-n1702,95.09131834613972,69.86716632671934,9.811222314834597,12.340468645095823,4.0,0.204955452098358,1
reshape-n1703,96.4217865109,69.0516564084877,10.170870860417685,11.769541104634603,12.0,0.1358311449872413,1
reshape-n1704,100.20732676107686,70.95288832830717,10.519079208374023,12.035202707563128,7.0,0.1259740725626787,1
reshape-n1705,108.20391641630708,73.50223513204205,10.843960857391355,12.511246490478516,10.0,0.1332629514058429,1
reshape-n1706,108.24536689713982,73.90557082902029,10.86349697113037,12.617881679534912,10.0,0.1390395593303112,1
reshape-n1707,91.96663881631989,68.25864675755797,9.701934623718262,11.948292922973632,10.0,0.1880066310507147,1
reshape-n1708,89.65664401514321,67.23469976721157,9.815890630086264,11.546684424082438,6.0,0.1498953059101823,1
reshape-n1709,110.82859335638882,75.3691368204988,10.562185049057009,13.32737684249878,4.0,0.2074820743887151,1
reshape-n170,67.573921793519,58.08910278899664,8.478417669023786,9.978819370269775,7.0,0.1503586391909433,1
reshape-n1710,123.62786056119069,77.25426842511172,11.109861532847086,13.416225910186768,6.0,0.1719085823971172,1
reshape-n1712,112.19924018585672,75.50420846009058,10.823126673698424,13.143244504928589,8.0,0.1765255017785101,1
reshape-n1713,107.36418966155703,73.23816369134953,10.658590056679463,12.606771209023217,11.0,0.1545345053100793,1
reshape-n1714,111.90163960427007,74.83331582324388,11.18091434902615,12.612816704644096,9.0,0.1135275639969233,1
reshape-n1715,96.0402411224621,70.15004082688435,9.903556278773715,12.347978455679756,7.0,0.1979613250605947,1
reshape-n1716,108.76716188978428,73.01125485007609,10.367869019508362,12.786717414855955,8.0,0.1891688317548419,1
reshape-n1717,96.05507128472,69.80469943789889,10.018815252516005,12.132970386081272,9.0,0.1742487673085058,1
reshape-n1718,82.57252966409085,64.4813259117077,9.30470187323434,11.17114612034389,7.0,0.167077238718644,1
reshape-n1719,67.573921793519,58.08910278899664,8.478417669023786,9.978819370269775,7.0,0.1503586391909433,1
reshape-n171,74.65198346087968,61.20784794762127,8.714088916778564,10.714574337005615,2.0,0.1867069430203909,1
reshape-n1721,74.65198346087968,61.20784794762127,8.714088916778564,10.714574337005615,2.0,0.1867069430203909,1
reshape-n1722,76.64414439454943,61.44719101437941,8.960239171981812,10.555850267410278,4.0,0.1511589360408696,1
reshape-n1723,93.27893405927324,69.23866312508459,9.423510687691826,12.467267717633929,7.0,0.2441398627894192,1
reshape-n1724,78.8869634362498,62.94049630057449,9.400983393192291,10.610274314880373,8.0,0.1139735774778331,1
reshape-n1725,87.90777678466696,66.43804323172921,9.960821151733398,11.16592582066854,6.0,0.1079269814514125,1
reshape-n1726,121.69962118131777,76.976696357375,11.518967310587565,12.957210381825766,6.0,0.1109994380623417,1
reshape-n1727,108.36394076087082,73.66992602912428,10.6354873975118,12.756913661956789,6.0,0.1662961999007197,1
reshape-n1728,90.40312233738854,68.00580617850582,9.66274070739746,11.92039680480957,2.0,0.1893943745648807,1
reshape-n172,76.64414439454943,61.44719101437941,8.960239171981812,10.555850267410278,4.0,0.1511589360408696,1
reshape-n1730,126.93727646380184,79.90195670173941,11.7934965133667,13.604830932617189,5.0,0.1331390612806416,1
reshape-n1731,118.24040025330709,77.3761920463385,11.29051113128662,13.29809856414795,2.0,0.1509680066798303,1
reshape-n1732,91.6957237531656,67.69993326273897,9.742224097251892,11.756362199783323,4.0,0.1713232433897411,1
reshape-n1733,139.5242745721632,83.53370840269838,11.925616264343262,14.585456212361654,3.0,0.1823624787110937,1
reshape-n1734,148.6282634591922,87.02206681761214,12.248074054718018,15.361723899841309,2.0,0.2026888300703969,1
reshape-n1735,110.76782671789869,73.98741693139047,10.878708362579346,12.636877059936523,4.0,0.1391299993675818,1
reshape-n1736,148.61491279167117,86.64361030472024,12.60470167795817,14.925697326660156,3.0,0.1555033307928764,1
reshape-n1737,95.04222126140338,69.52861096308614,10.000722885131836,12.07469916343689,4.0,0.1717621491212975,1
reshape-n1738,134.97884496320364,82.39473108102024,11.474801063537598,14.65007197856903,8.0,0.2167409770871025,1
reshape-n1739,113.91781282007338,76.0756287629564,10.777235666910808,13.36139440536499,6.0,0.1934048692864396,1
reshape-n173,93.27893405927324,69.23866312508459,9.423510687691826,12.467267717633929,7.0,0.2441398627894192,1
reshape-n1740,106.81584016098286,73.92226600128987,10.229024505615234,13.202826881408692,5.0,0.2252398219339648,1
reshape-n1741,79.07686639918012,63.15615729061769,8.91971488793691,11.104167739550272,12.0,0.196723689955879,1
reshape-n1742,102.8498309976016,72.42794200761357,10.265953222910564,12.709972461064655,12.0,0.1922914660626548,1
reshape-n1744,118.524849109559,77.18467031376466,11.308469200134278,13.214448738098143,5.0,0.1442345099473426,1
reshape-n1745,89.6990777197454,66.99558255149856,9.778630603443492,11.501404242082076,11.0,0.1497881130319017,1
reshape-n1746,95.09131834613972,69.86716632671934,9.811222314834597,12.340468645095823,4.0,0.204955452098358,1
reshape-n1747,96.4217865109,69.0516564084877,10.170870860417685,11.769541104634603,12.0,0.1358311449872413,1
reshape-n1748,156.75102186984006,90.1449691960729,12.142948627471924,16.377253770828247,4.0,0.2585479349961969,1
reshape-n1749,100.20732676107686,70.95288832830717,10.519079208374023,12.035202707563128,7.0,0.1259740725626787,1
reshape-n174,78.8869634362498,62.94049630057449,9.400983393192291,10.610274314880373,8.0,0.1139735774778331,1
reshape-n1750,108.20391641630708,73.50223513204205,10.843960857391355,12.511246490478516,10.0,0.1332629514058429,1
reshape-n1751,94.58423852899696,69.47912803175312,9.916390736897789,12.141910870869957,3.0,0.1832924123427296,1
reshape-n1753,82.32336151980428,64.30126098348462,9.588206972394673,10.85179601396833,7.0,0.1164405449519303,1
reshape-n1754,135.16062723133285,82.01668785085567,11.684311230977375,14.34969711303711,3.0,0.1857450969915006,1
reshape-n1755,96.8431892684674,69.95607726041703,10.234352535671658,11.989590538872612,9.0,0.1463968262727678,1
reshape-n1756,119.56915723566595,77.70633234003628,11.142280169895717,13.527768543788364,7.0,0.176340123367058,1
reshape-n1757,131.1243103887809,81.43111764922817,11.85627063115438,14.008645375569662,6.0,0.1536461725392028,1
reshape-n1758,150.71870735160425,87.04362508148849,12.621079921722412,15.030650933583578,6.0,0.160310489712549,1
reshape-n175,87.90777678466696,66.43804323172921,9.960821151733398,11.16592582066854,6.0,0.1079269814514125,1
reshape-n176,121.69962118131777,76.976696357375,11.518967310587565,12.957210381825766,6.0,0.1109994380623417,1
reshape-n177,108.36394076087082,73.66992602912428,10.6354873975118,12.756913661956789,6.0,0.1662961999007197,1
reshape-n178,90.40312233738854,68.00580617850582,9.66274070739746,11.92039680480957,2.0,0.1893943745648807,1
reshape-n17,118.524849109559,77.18467031376466,11.308469200134278,13.214448738098143,5.0,0.1442345099473426,1
reshape-n180,112.53627777108416,75.35750464641579,10.972573041915894,12.967081069946287,4.0,0.1538131841138134,1
reshape-n181,119.1198155277441,78.02742993025954,10.815499305725098,13.91262118021647,6.0,0.22261239160996,1
reshape-n182,126.93727646380184,79.90195670173941,11.7934965133667,13.604830932617189,5.0,0.1331390612806416,1
reshape-n183,118.24040025330709,77.3761920463385,11.29051113128662,13.29809856414795,2.0,0.1509680066798303,1
reshape-n184,91.6957237531656,67.69993326273897,9.742224097251892,11.756362199783323,4.0,0.1713232433897411,1
reshape-n185,139.5242745721632,83.53370840269838,11.925616264343262,14.585456212361654,3.0,0.1823624787110937,1
reshape-n186,110.76782671789869,73.98741693139047,10.878708362579346,12.636877059936523,4.0,0.1391299993675818,1
reshape-n187,148.61491279167117,86.64361030472024,12.60470167795817,14.925697326660156,3.0,0.1555033307928764,1
reshape-n188,95.04222126140338,69.52861096308614,10.000722885131836,12.07469916343689,4.0,0.1717621491212975,1
reshape-n189,106.81584016098286,73.92226600128987,10.229024505615234,13.202826881408692,5.0,0.2252398219339648,1
reshape-n18,89.6990777197454,66.99558255149856,9.778630603443492,11.501404242082076,11.0,0.1497881130319017,1
reshape-n190,79.07686639918012,63.15615729061769,8.91971488793691,11.104167739550272,12.0,0.196723689955879,1
reshape-n191,102.8498309976016,72.42794200761357,10.265953222910564,12.709972461064655,12.0,0.1922914660626548,1
reshape-n193,118.524849109559,77.18467031376466,11.308469200134278,13.214448738098143,5.0,0.1442345099473426,1
reshape-n194,89.6990777197454,66.99558255149856,9.778630603443492,11.501404242082076,11.0,0.1497881130319017,1
reshape-n195,95.09131834613972,69.86716632671934,9.811222314834597,12.340468645095823,4.0,0.204955452098358,1
reshape-n196,96.4217865109,69.0516564084877,10.170870860417685,11.769541104634603,12.0,0.1358311449872413,1
reshape-n197,100.20732676107686,70.95288832830717,10.519079208374023,12.035202707563128,7.0,0.1259740725626787,1
reshape-n198,108.20391641630708,73.50223513204205,10.843960857391355,12.511246490478516,10.0,0.1332629514058429,1
reshape-n199,108.24536689713982,73.90557082902029,10.86349697113037,12.617881679534912,10.0,0.1390395593303112,1
reshape-n19,96.4217865109,69.0516564084877,10.170870860417685,11.769541104634603,12.0,0.1358311449872413,1
reshape-n200,91.96663881631989,68.25864675755797,9.701934623718262,11.948292922973632,10.0,0.1880066310507147,1
reshape-n201,89.65664401514321,67.23469976721157,9.815890630086264,11.546684424082438,6.0,0.1498953059101823,1
reshape-n202,110.82859335638882,75.3691368204988,10.562185049057009,13.32737684249878,4.0,0.2074820743887151,1
reshape-n203,123.62786056119069,77.25426842511172,11.109861532847086,13.416225910186768,6.0,0.1719085823971172,1
reshape-n204,112.19924018585672,75.50420846009058,10.823126673698424,13.143244504928589,8.0,0.1765255017785101,1
reshape-n205,107.36418966155703,73.23816369134953,10.658590056679463,12.606771209023217,11.0,0.1545345053100793,1
reshape-n206,111.90163960427007,74.83331582324388,11.18091434902615,12.612816704644096,9.0,0.1135275639969233,1
reshape-n207,96.0402411224621,70.15004082688435,9.903556278773715,12.347978455679756,7.0,0.1979613250605947,1
reshape-n208,132.63808933906634,82.63278150032882,11.379969596862791,14.809141159057615,4.0,0.2315577605320794,1
reshape-n209,108.76716188978428,73.01125485007609,10.367869019508362,12.786717414855955,8.0,0.1891688317548419,1
reshape-n20,100.20732676107686,70.95288832830717,10.519079208374023,12.035202707563128,7.0,0.1259740725626787,1
reshape-n210,96.05507128472,69.80469943789889,10.018815252516005,12.132970386081272,9.0,0.1742487673085058,1
reshape-n211,82.57252966409085,64.4813259117077,9.30470187323434,11.17114612034389,7.0,0.167077238718644,1
reshape-n212,67.573921793519,58.08910278899664,8.478417669023786,9.978819370269775,7.0,0.1503586391909433,1
reshape-n213,74.65198346087968,61.20784794762127,8.714088916778564,10.714574337005615,2.0,0.1867069430203909,1
reshape-n214,76.64414439454943,61.44719101437941,8.960239171981812,10.555850267410278,4.0,0.1511589360408696,1
reshape-n215,93.27893405927324,69.23866312508459,9.423510687691826,12.467267717633929,7.0,0.2441398627894192,1
reshape-n216,78.8869634362498,62.94049630057449,9.400983393192291,10.610274314880373,8.0,0.1139735774778331,1
reshape-n217,87.90777678466696,66.43804323172921,9.960821151733398,11.16592582066854,6.0,0.1079269814514125,1
reshape-n218,121.69962118131777,76.976696357375,11.518967310587565,12.957210381825766,6.0,0.1109994380623417,1
reshape-n219,108.36394076087082,73.66992602912428,10.6354873975118,12.756913661956789,6.0,0.1662961999007197,1
reshape-n220,90.40312233738854,68.00580617850582,9.66274070739746,11.92039680480957,2.0,0.1893943745648807,1
reshape-n222,112.53627777108416,75.35750464641579,10.972573041915894,12.967081069946287,4.0,0.1538131841138134,1
reshape-n223,126.93727646380184,79.90195670173941,11.7934965133667,13.604830932617189,5.0,0.1331390612806416,1
reshape-n224,118.24040025330709,77.3761920463385,11.29051113128662,13.29809856414795,2.0,0.1509680066798303,1
reshape-n225,91.6957237531656,67.69993326273897,9.742224097251892,11.756362199783323,4.0,0.1713232433897411,1
reshape-n226,139.5242745721632,83.53370840269838,11.925616264343262,14.585456212361654,3.0,0.1823624787110937,1
reshape-n227,110.76782671789869,73.98741693139047,10.878708362579346,12.636877059936523,4.0,0.1391299993675818,1
reshape-n228,148.61491279167117,86.64361030472024,12.60470167795817,14.925697326660156,3.0,0.1555033307928764,1
reshape-n229,95.04222126140338,69.52861096308614,10.000722885131836,12.07469916343689,4.0,0.1717621491212975,1
reshape-n22,108.20391641630708,73.50223513204205,10.843960857391355,12.511246490478516,10.0,0.1332629514058429,1
reshape-n230,122.9465562478595,76.91484763178116,11.265915393829346,13.173505544662476,4.0,0.1448050516520282,1
reshape-n231,79.07686639918012,63.15615729061769,8.91971488793691,11.104167739550272,12.0,0.196723689955879,1
reshape-n232,102.8498309976016,72.42794200761357,10.265953222910564,12.709972461064655,12.0,0.1922914660626548,1
reshape-n234,118.524849109559,77.18467031376466,11.308469200134278,13.214448738098143,5.0,0.1442345099473426,1
reshape-n235,89.6990777197454,66.99558255149856,9.778630603443492,11.501404242082076,11.0,0.1497881130319017,1
reshape-n236,95.09131834613972,69.86716632671934,9.811222314834597,12.340468645095823,4.0,0.204955452098358,1
reshape-n237,96.4217865109,69.0516564084877,10.170870860417685,11.769541104634603,12.0,0.1358311449872413,1
reshape-n238,100.20732676107686,70.95288832830717,10.519079208374023,12.035202707563128,7.0,0.1259740725626787,1
reshape-n239,108.20391641630708,73.50223513204205,10.843960857391355,12.511246490478516,10.0,0.1332629514058429,1
reshape-n23,82.32336151980428,64.30126098348462,9.588206972394673,10.85179601396833,7.0,0.1164405449519303,1
reshape-n240,94.58423852899696,69.47912803175312,9.916390736897789,12.141910870869957,3.0,0.1832924123427296,1
reshape-n242,82.32336151980428,64.30126098348462,9.588206972394673,10.85179601396833,7.0,0.1164405449519303,1
reshape-n243,96.8431892684674,69.95607726041703,10.234352535671658,11.989590538872612,9.0,0.1463968262727678,1
reshape-n244,119.56915723566595,77.70633234003628,11.142280169895717,13.527768543788364,7.0,0.176340123367058,1
reshape-n245,131.1243103887809,81.43111764922817,11.85627063115438,14.008645375569662,6.0,0.1536461725392028,1
reshape-n246,130.49839877758808,81.8779073349763,11.237408638000488,14.707802295684814,2.0,0.2359559632306534,1
reshape-n247,109.36861969597868,74.71825788873488,10.595649337768554,13.114775276184082,5.0,0.192083042626751,1
reshape-n248,148.94923874774778,87.02037892111606,12.4757080078125,15.143165906270346,3.0,0.17614928839638,1
reshape-n249,125.7063607068964,79.46695515312291,11.687037706375122,13.553119897842407,8.0,0.1376865404816758,1
reshape-n24,96.8431892684674,69.95607726041703,10.234352535671658,11.989590538872612,9.0,0.1463968262727678,1
reshape-n250,163.1248904631607,90.7462821099258,13.145036561148506,15.666133199419294,7.0,0.160926541743194,1
reshape-n252,112.7498556273063,75.35419127049096,11.16561476389567,12.783775011698404,3.0,0.1265792182920897,1
reshape-n254,96.74206080428316,69.82418137178519,9.979849497477211,12.18480364481608,9.0,0.180959349991409,1
reshape-n255,86.78635732580881,66.26405986077651,9.874703407287598,11.186319351196287,4.0,0.1172517878964739,1
reshape-n256,126.09250957579756,79.62765840744524,11.805856132507325,13.499045372009276,5.0,0.1254302947238651,1
reshape-n258,123.4548799783854,79.16790221977651,11.494927951267789,13.652478763035363,7.0,0.1580336325158205,1
reshape-n259,106.81584016098286,73.92226600128987,10.229024505615234,13.202826881408692,5.0,0.2252398219339648,1
reshape-n25,119.56915723566595,77.70633234003628,11.142280169895717,13.527768543788364,7.0,0.176340123367058,1
reshape-n260,79.07686639918012,63.15615729061769,8.91971488793691,11.104167739550272,12.0,0.196723689955879,1
reshape-n261,102.8498309976016,72.42794200761357,10.265953222910564,12.709972461064655,12.0,0.1922914660626548,1
reshape-n263,118.524849109559,77.18467031376466,11.308469200134278,13.214448738098143,5.0,0.1442345099473426,1
reshape-n264,165.5403121513903,91.70128644695151,12.703919410705566,16.360855484008788,5.0,0.2235174118417912,1
reshape-n265,89.6990777197454,66.99558255149856,9.778630603443492,11.501404242082076,11.0,0.1497881130319017,1
reshape-n266,95.09131834613972,69.86716632671934,9.811222314834597,12.340468645095823,4.0,0.204955452098358,1
reshape-n267,96.4217865109,69.0516564084877,10.170870860417685,11.769541104634603,12.0,0.1358311449872413,1
reshape-n268,100.20732676107686,70.95288832830717,10.519079208374023,12.035202707563128,7.0,0.1259740725626787,1
reshape-n269,108.20391641630708,73.50223513204205,10.843960857391355,12.511246490478516,10.0,0.1332629514058429,1
reshape-n26,131.1243103887809,81.43111764922817,11.85627063115438,14.008645375569662,6.0,0.1536461725392028,1
reshape-n270,94.58423852899696,69.47912803175312,9.916390736897789,12.141910870869957,3.0,0.1832924123427296,1
reshape-n273,82.32336151980428,64.30126098348462,9.588206972394673,10.85179601396833,7.0,0.1164405449519303,1
reshape-n275,107.797023877261,74.56093975676352,10.279130363464356,13.344847106933594,5.0,0.2297303759948198,1
reshape-n27,150.71870735160425,87.04362508148849,12.621079921722412,15.030650933583578,6.0,0.160310489712549,1
reshape-n283,96.8431892684674,69.95607726041703,10.234352535671658,11.989590538872612,9.0,0.1463968262727678,1
reshape-n284,119.56915723566595,77.70633234003628,11.142280169895717,13.527768543788364,7.0,0.176340123367058,1
reshape-n285,131.1243103887809,81.43111764922817,11.85627063115438,14.008645375569662,6.0,0.1536461725392028,1
reshape-n286,150.71870735160425,87.04362508148849,12.621079921722412,15.030650933583578,6.0,0.160310489712549,1
reshape-n288,90.6348347624679,67.6344091196261,9.637362003326416,11.833078861236572,2.0,0.1855575276442213,1
reshape-n289,111.53142654861668,75.10490773822872,10.916878700256348,12.942392349243164,2.0,0.1565022597313906,1
reshape-n28,111.53142654861668,75.10490773822872,10.916878700256348,12.942392349243164,2.0,0.1565022597313906,1
reshape-n291,130.49839877758808,81.8779073349763,11.237408638000488,14.707802295684814,2.0,0.2359559632306534,1
reshape-n294,169.35182835565115,90.81974993760063,12.470881223678589,16.291776657104492,4.0,0.2345290826068189,1
reshape-n298,167.9160185227368,91.81644081558451,12.87768383026123,16.2391508102417,5.0,0.2069977069158358,1
reshape-n299,148.94923874774778,87.02037892111606,12.4757080078125,15.143165906270346,3.0,0.17614928839638,1
reshape-n29,125.7063607068964,79.46695515312291,11.687037706375122,13.553119897842407,8.0,0.1376865404816758,1
reshape-n2,119.55081564079906,77.80933823097358,11.40515677134196,13.324204126993816,3.0,0.1440271657024536,1
reshape-n300,125.7063607068964,79.46695515312291,11.687037706375122,13.553119897842407,8.0,0.1376865404816758,1
reshape-n301,163.1248904631607,90.7462821099258,13.145036561148506,15.666133199419294,7.0,0.160926541743194,1
reshape-n305,105.43888372774022,73.1323269167631,10.685277462005615,12.549923133850095,10.0,0.1485782543811039,1
reshape-n307,112.7498556273063,75.35419127049096,11.16561476389567,12.783775011698404,3.0,0.1265792182920897,1
reshape-n308,96.74206080428316,69.82418137178519,9.979849497477211,12.18480364481608,9.0,0.180959349991409,1
reshape-n30,69.78772670112782,58.95726514349719,8.722433158329554,10.016711848122734,7.0,0.1292119319610601,1
reshape-n310,86.78635732580881,66.26405986077651,9.874703407287598,11.186319351196287,4.0,0.1172517878964739,1
reshape-n311,126.09250957579756,79.62765840744524,11.805856132507325,13.499045372009276,5.0,0.1254302947238651,1
reshape-n313,123.4548799783854,79.16790221977651,11.494927951267789,13.652478763035363,7.0,0.1580336325158205,1
reshape-n314,48.98637804332185,49.2747150541317,7.25859785079956,8.40498971939087,2.0,0.1363942023565486,1
reshape-n31,105.43888372774022,73.1323269167631,10.685277462005615,12.549923133850095,10.0,0.1485782543811039,1
reshape-n322,42.68745319556082,47.06830187452661,6.508145332336426,8.35138726234436,8.0,0.2207108678002448,1
reshape-n324,41.95338897403092,46.00069563985142,6.7595578106966885,7.855704394253817,11.0,0.1395351108627411,1
reshape-n325,44.92130996059454,47.2973707116083,6.651610427432591,8.34804179933336,9.0,0.2032130902885799,1
reshape-n328,157.60163892064892,87.98647116876992,13.159010887145996,14.821746826171877,3.0,0.1121821846322366,1
reshape-n329,132.96119792826968,81.01374677201865,12.068776766459148,13.685508092244469,6.0,0.1181345489614314,1
reshape-n330,160.605853243366,89.341044065353,12.947799682617188,15.431774139404297,3.0,0.1609649308205204,1
reshape-n331,122.28903677053496,78.93572819692815,11.298600673675535,13.766464710235596,2.0,0.1792663612993655,1
reshape-n332,107.7266844057311,73.593781800169,10.970669174194336,12.4285888671875,5.0,0.1173037187546039,1
reshape-n334,114.32912699469816,76.00936087698668,10.526848793029783,13.562237739562988,4.0,0.2238118078168281,1
reshape-n335,96.51924090830867,69.72070561611986,10.425286531448364,11.7465558052063,4.0,0.1124814197172863,1
reshape-n336,99.55924450454074,71.05494233168338,10.233192443847656,12.327309290568031,3.0,0.1698762314921912,1
reshape-n337,109.00849206335997,74.60173109468582,10.675283432006836,13.009769439697266,2.0,0.179440997668038,1
reshape-n338,150.7030132073685,87.60855387356534,12.44345645904541,15.360749435424804,5.0,0.1899186617582317,1
reshape-n339,154.21024193557716,87.03323060440363,12.77731442451477,14.884137868881226,4.0,0.1415482349683996,1
reshape-n33,112.7498556273063,75.35419127049096,11.16561476389567,12.783775011698404,3.0,0.1265792182920897,1
reshape-n340,144.34505259736366,85.72031796605273,12.464512825012209,14.755520105361938,4.0,0.1552644206365326,1
reshape-n344,129.74650781966,80.98640115527623,11.97791544596354,13.765612284342447,3.0,0.1298668596392407,1
reshape-n345,115.57446428499618,75.9733344397173,11.47574758529663,12.691205978393556,6.0,0.0957717016937721,1
reshape-n346,78.37764494565182,63.20899292788145,8.89127492904663,11.152599143981934,5.0,0.2027620813535236,1
reshape-n347,105.88895842886366,73.53237524760402,10.151637172698974,13.148365592956544,10.0,0.2279164204152407,1
reshape-n349,89.9683403410675,68.46409077408606,9.246758937835692,12.413494348526,4.0,0.2551042697390305,1
reshape-n34,96.74206080428316,69.82418137178519,9.979849497477211,12.18480364481608,9.0,0.180959349991409,1
reshape-n351,66.41276527966222,58.3264767456246,8.040968418121338,10.44272804260254,6.0,0.2299935050192723,1
reshape-n352,110.38379188453123,74.34501630988922,11.20602822303772,12.437361240386965,4.0,0.0990027541654755,1
reshape-n354,134.55515094202786,83.14529596610595,11.520446968078613,14.827988815307616,5.0,0.2230607190514249,1
reshape-n355,106.10530496786409,73.03895890721866,10.654235310024683,12.544548034667969,9.0,0.1506879896684391,1
reshape-n356,143.4424814957106,85.32785816113348,12.440550231933594,14.667731857299804,5.0,0.1518422648459987,1
